performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,folder,performance_audio,performance_MIDI,MIDI_score,split
R_189,Bach,66,ASAP_Prelude_bwv_880,ASAP,{ASAP}/Bach/Prelude/bwv_880/WangA04M.wav,{ASAP}/Bach/Prelude/bwv_880/WangA04M.mid,{ASAP}/Bach/Prelude/bwv_880/midi_score.mid,subset_R/Bach/66_ASAP_Prelude_bwv_880,R_189_ASAP.wav,R_189_ASAP.mid,ASAP_bwv_880.mid,training
R_190,Bach,67,ASAP_Prelude_bwv_883,ASAP,{ASAP}/Bach/Prelude/bwv_883/GuoE01M.wav,{ASAP}/Bach/Prelude/bwv_883/GuoE01M.mid,{ASAP}/Bach/Prelude/bwv_883/midi_score.mid,subset_R/Bach/67_ASAP_Prelude_bwv_883,R_190_ASAP.wav,R_190_ASAP.mid,ASAP_bwv_883.mid,training
R_191,Bach,67,ASAP_Prelude_bwv_883,ASAP,{ASAP}/Bach/Prelude/bwv_883/LuM01M.wav,{ASAP}/Bach/Prelude/bwv_883/LuM01M.mid,{ASAP}/Bach/Prelude/bwv_883/midi_score.mid,subset_R/Bach/67_ASAP_Prelude_bwv_883,R_191_ASAP.wav,R_191_ASAP.mid,ASAP_bwv_883.mid,training
R_192,Bach,68,ASAP_Prelude_bwv_884,ASAP,{ASAP}/Bach/Prelude/bwv_884/LiA01M.wav,{ASAP}/Bach/Prelude/bwv_884/LiA01M.mid,{ASAP}/Bach/Prelude/bwv_884/midi_score.mid,subset_R/Bach/68_ASAP_Prelude_bwv_884,R_192_ASAP.wav,R_192_ASAP.mid,ASAP_bwv_884.mid,training
R_193,Bach,69,ASAP_Prelude_bwv_885,ASAP,{ASAP}/Bach/Prelude/bwv_885/Guo01M.wav,{ASAP}/Bach/Prelude/bwv_885/Guo01M.mid,{ASAP}/Bach/Prelude/bwv_885/midi_score.mid,subset_R/Bach/69_ASAP_Prelude_bwv_885,R_193_ASAP.wav,R_193_ASAP.mid,ASAP_bwv_885.mid,training
R_194,Bach,69,ASAP_Prelude_bwv_885,ASAP,{ASAP}/Bach/Prelude/bwv_885/Huang04M.wav,{ASAP}/Bach/Prelude/bwv_885/Huang04M.mid,{ASAP}/Bach/Prelude/bwv_885/midi_score.mid,subset_R/Bach/69_ASAP_Prelude_bwv_885,R_194_ASAP.wav,R_194_ASAP.mid,ASAP_bwv_885.mid,training
R_195,Bach,69,ASAP_Prelude_bwv_885,ASAP,{ASAP}/Bach/Prelude/bwv_885/JeonH01M.wav,{ASAP}/Bach/Prelude/bwv_885/JeonH01M.mid,{ASAP}/Bach/Prelude/bwv_885/midi_score.mid,subset_R/Bach/69_ASAP_Prelude_bwv_885,R_195_ASAP.wav,R_195_ASAP.mid,ASAP_bwv_885.mid,training
R_196,Bach,69,ASAP_Prelude_bwv_885,ASAP,{ASAP}/Bach/Prelude/bwv_885/SINKEV06.wav,{ASAP}/Bach/Prelude/bwv_885/SINKEV06.mid,{ASAP}/Bach/Prelude/bwv_885/midi_score.mid,subset_R/Bach/69_ASAP_Prelude_bwv_885,R_196_ASAP.wav,R_196_ASAP.mid,ASAP_bwv_885.mid,training
R_197,Bach,70,ASAP_Prelude_bwv_887,ASAP,{ASAP}/Bach/Prelude/bwv_887/LiYZ01M.wav,{ASAP}/Bach/Prelude/bwv_887/LiYZ01M.mid,{ASAP}/Bach/Prelude/bwv_887/midi_score.mid,subset_R/Bach/70_ASAP_Prelude_bwv_887,R_197_ASAP.wav,R_197_ASAP.mid,ASAP_bwv_887.mid,training
R_198,Bach,71,ASAP_Prelude_bwv_888,ASAP,{ASAP}/Bach/Prelude/bwv_888/ZhaoK01M.wav,{ASAP}/Bach/Prelude/bwv_888/ZhaoK01M.mid,{ASAP}/Bach/Prelude/bwv_888/midi_score.mid,subset_R/Bach/71_ASAP_Prelude_bwv_888,R_198_ASAP.wav,R_198_ASAP.mid,ASAP_bwv_888.mid,training
R_199,Bach,72,ASAP_Prelude_bwv_889,ASAP,{ASAP}/Bach/Prelude/bwv_889/Giesbrecht01M.wav,{ASAP}/Bach/Prelude/bwv_889/Giesbrecht01M.mid,{ASAP}/Bach/Prelude/bwv_889/midi_score.mid,subset_R/Bach/72_ASAP_Prelude_bwv_889,R_199_ASAP.wav,R_199_ASAP.mid,ASAP_bwv_889.mid,training
R_200,Bach,72,ASAP_Prelude_bwv_889,ASAP,{ASAP}/Bach/Prelude/bwv_889/LiuY01M.wav,{ASAP}/Bach/Prelude/bwv_889/LiuY01M.mid,{ASAP}/Bach/Prelude/bwv_889/midi_score.mid,subset_R/Bach/72_ASAP_Prelude_bwv_889,R_200_ASAP.wav,R_200_ASAP.mid,ASAP_bwv_889.mid,training
R_201,Bach,72,ASAP_Prelude_bwv_889,ASAP,{ASAP}/Bach/Prelude/bwv_889/MunA01M.wav,{ASAP}/Bach/Prelude/bwv_889/MunA01M.mid,{ASAP}/Bach/Prelude/bwv_889/midi_score.mid,subset_R/Bach/72_ASAP_Prelude_bwv_889,R_201_ASAP.wav,R_201_ASAP.mid,ASAP_bwv_889.mid,training
R_202,Bach,72,ASAP_Prelude_bwv_889,ASAP,{ASAP}/Bach/Prelude/bwv_889/Wang01M.wav,{ASAP}/Bach/Prelude/bwv_889/Wang01M.mid,{ASAP}/Bach/Prelude/bwv_889/midi_score.mid,subset_R/Bach/72_ASAP_Prelude_bwv_889,R_202_ASAP.wav,R_202_ASAP.mid,ASAP_bwv_889.mid,training
R_203,Bach,72,ASAP_Prelude_bwv_889,ASAP,{ASAP}/Bach/Prelude/bwv_889/YangY02M.wav,{ASAP}/Bach/Prelude/bwv_889/YangY02M.mid,{ASAP}/Bach/Prelude/bwv_889/midi_score.mid,subset_R/Bach/72_ASAP_Prelude_bwv_889,R_203_ASAP.wav,R_203_ASAP.mid,ASAP_bwv_889.mid,training
R_204,Bach,72,ASAP_Prelude_bwv_889,ASAP,{ASAP}/Bach/Prelude/bwv_889/ZhangW02M.wav,{ASAP}/Bach/Prelude/bwv_889/ZhangW02M.mid,{ASAP}/Bach/Prelude/bwv_889/midi_score.mid,subset_R/Bach/72_ASAP_Prelude_bwv_889,R_204_ASAP.wav,R_204_ASAP.mid,ASAP_bwv_889.mid,training
R_205,Bach,73,ASAP_Prelude_bwv_891,ASAP,{ASAP}/Bach/Prelude/bwv_891/BLINOV04M.wav,{ASAP}/Bach/Prelude/bwv_891/BLINOV04M.mid,{ASAP}/Bach/Prelude/bwv_891/midi_score.mid,subset_R/Bach/73_ASAP_Prelude_bwv_891,R_205_ASAP.wav,R_205_ASAP.mid,ASAP_bwv_891.mid,training
R_206,Bach,73,ASAP_Prelude_bwv_891,ASAP,{ASAP}/Bach/Prelude/bwv_891/Duepree06M.wav,{ASAP}/Bach/Prelude/bwv_891/Duepree06M.mid,{ASAP}/Bach/Prelude/bwv_891/midi_score.mid,subset_R/Bach/73_ASAP_Prelude_bwv_891,R_206_ASAP.wav,R_206_ASAP.mid,ASAP_bwv_891.mid,training
R_207,Bach,74,ASAP_Prelude_bwv_892,ASAP,{ASAP}/Bach/Prelude/bwv_892/Hou01M.wav,{ASAP}/Bach/Prelude/bwv_892/Hou01M.mid,{ASAP}/Bach/Prelude/bwv_892/midi_score.mid,subset_R/Bach/74_ASAP_Prelude_bwv_892,R_207_ASAP.wav,R_207_ASAP.mid,ASAP_bwv_892.mid,training
R_208,Bach,74,ASAP_Prelude_bwv_892,ASAP,{ASAP}/Bach/Prelude/bwv_892/KabuliL01M.wav,{ASAP}/Bach/Prelude/bwv_892/KabuliL01M.mid,{ASAP}/Bach/Prelude/bwv_892/midi_score.mid,subset_R/Bach/74_ASAP_Prelude_bwv_892,R_208_ASAP.wav,R_208_ASAP.mid,ASAP_bwv_892.mid,training
R_209,Bach,75,ASAP_Prelude_bwv_893,ASAP,{ASAP}/Bach/Prelude/bwv_893/Kleisen04M.wav,{ASAP}/Bach/Prelude/bwv_893/Kleisen04M.mid,{ASAP}/Bach/Prelude/bwv_893/midi_score.mid,subset_R/Bach/75_ASAP_Prelude_bwv_893,R_209_ASAP.wav,R_209_ASAP.mid,ASAP_bwv_893.mid,validation
R_210,Bach,75,ASAP_Prelude_bwv_893,ASAP,{ASAP}/Bach/Prelude/bwv_893/Levitsky04M.wav,{ASAP}/Bach/Prelude/bwv_893/Levitsky04M.mid,{ASAP}/Bach/Prelude/bwv_893/midi_score.mid,subset_R/Bach/75_ASAP_Prelude_bwv_893,R_210_ASAP.wav,R_210_ASAP.mid,ASAP_bwv_893.mid,validation
R_211,Bach,75,ASAP_Prelude_bwv_893,ASAP,{ASAP}/Bach/Prelude/bwv_893/Wong01M.wav,{ASAP}/Bach/Prelude/bwv_893/Wong01M.mid,{ASAP}/Bach/Prelude/bwv_893/midi_score.mid,subset_R/Bach/75_ASAP_Prelude_bwv_893,R_211_ASAP.wav,R_211_ASAP.mid,ASAP_bwv_893.mid,validation
R_212,Balakirev,76,ASAP_Islamey,ASAP,{ASAP}/Balakirev/Islamey/CHEN10M.wav,{ASAP}/Balakirev/Islamey/CHEN10M.mid,{ASAP}/Balakirev/Islamey/midi_score.mid,subset_R/Balakirev/76_ASAP_Islamey,R_212_ASAP.wav,R_212_ASAP.mid,ASAP_Islamey.mid,training
R_213,Balakirev,76,ASAP_Islamey,ASAP,{ASAP}/Balakirev/Islamey/Na08M.wav,{ASAP}/Balakirev/Islamey/Na08M.mid,{ASAP}/Balakirev/Islamey/midi_score.mid,subset_R/Balakirev/76_ASAP_Islamey,R_213_ASAP.wav,R_213_ASAP.mid,ASAP_Islamey.mid,training
R_214,Balakirev,76,ASAP_Islamey,ASAP,{ASAP}/Balakirev/Islamey/Yi04M.wav,{ASAP}/Balakirev/Islamey/Yi04M.mid,{ASAP}/Balakirev/Islamey/midi_score.mid,subset_R/Balakirev/76_ASAP_Islamey,R_214_ASAP.wav,R_214_ASAP.mid,ASAP_Islamey.mid,training
R_215,Beethoven,78,ASAP_Piano_Sonatas_10-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/10-1/Hou02M.wav,{ASAP}/Beethoven/Piano_Sonatas/10-1/Hou02M.mid,{ASAP}/Beethoven/Piano_Sonatas/10-1/midi_score.mid,subset_R/Beethoven/78_ASAP_Piano_Sonatas_10-1,R_215_ASAP.wav,R_215_ASAP.mid,ASAP_10-1.mid,testing
R_216,Beethoven,79,ASAP_Piano_Sonatas_11-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/11-1/LiC03M.wav,{ASAP}/Beethoven/Piano_Sonatas/11-1/LiC03M.mid,{ASAP}/Beethoven/Piano_Sonatas/11-1/midi_score.mid,subset_R/Beethoven/79_ASAP_Piano_Sonatas_11-1,R_216_ASAP.wav,R_216_ASAP.mid,ASAP_11-1.mid,training
R_217,Beethoven,79,ASAP_Piano_Sonatas_11-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/11-1/LiYZ03M.wav,{ASAP}/Beethoven/Piano_Sonatas/11-1/LiYZ03M.mid,{ASAP}/Beethoven/Piano_Sonatas/11-1/midi_score.mid,subset_R/Beethoven/79_ASAP_Piano_Sonatas_11-1,R_217_ASAP.wav,R_217_ASAP.mid,ASAP_11-1.mid,training
R_218,Beethoven,79,ASAP_Piano_Sonatas_11-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/11-1/MaximovI02M.wav,{ASAP}/Beethoven/Piano_Sonatas/11-1/MaximovI02M.mid,{ASAP}/Beethoven/Piano_Sonatas/11-1/midi_score.mid,subset_R/Beethoven/79_ASAP_Piano_Sonatas_11-1,R_218_ASAP.wav,R_218_ASAP.mid,ASAP_11-1.mid,training
R_219,Beethoven,79,ASAP_Piano_Sonatas_11-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/11-1/ZhaoK02M.wav,{ASAP}/Beethoven/Piano_Sonatas/11-1/ZhaoK02M.mid,{ASAP}/Beethoven/Piano_Sonatas/11-1/midi_score.mid,subset_R/Beethoven/79_ASAP_Piano_Sonatas_11-1,R_219_ASAP.wav,R_219_ASAP.mid,ASAP_11-1.mid,training
R_220,Beethoven,83,ASAP_Piano_Sonatas_12-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/12-1/Kleisen05M.wav,{ASAP}/Beethoven/Piano_Sonatas/12-1/Kleisen05M.mid,{ASAP}/Beethoven/Piano_Sonatas/12-1/midi_score.mid,subset_R/Beethoven/83_ASAP_Piano_Sonatas_12-1,R_220_ASAP.wav,R_220_ASAP.mid,ASAP_12-1.mid,training
R_221,Beethoven,90,ASAP_Piano_Sonatas_16-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/16-1/BuiJL02M.wav,{ASAP}/Beethoven/Piano_Sonatas/16-1/BuiJL02M.mid,{ASAP}/Beethoven/Piano_Sonatas/16-1/midi_score.mid,subset_R/Beethoven/90_ASAP_Piano_Sonatas_16-1,R_221_ASAP.wav,R_221_ASAP.mid,ASAP_16-1.mid,training
R_222,Beethoven,90,ASAP_Piano_Sonatas_16-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/16-1/Khmara05M.wav,{ASAP}/Beethoven/Piano_Sonatas/16-1/Khmara05M.mid,{ASAP}/Beethoven/Piano_Sonatas/16-1/midi_score.mid,subset_R/Beethoven/90_ASAP_Piano_Sonatas_16-1,R_222_ASAP.wav,R_222_ASAP.mid,ASAP_16-1.mid,training
R_223,Beethoven,90,ASAP_Piano_Sonatas_16-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/16-1/LeeSH02M.wav,{ASAP}/Beethoven/Piano_Sonatas/16-1/LeeSH02M.mid,{ASAP}/Beethoven/Piano_Sonatas/16-1/midi_score.mid,subset_R/Beethoven/90_ASAP_Piano_Sonatas_16-1,R_223_ASAP.wav,R_223_ASAP.mid,ASAP_16-1.mid,training
R_224,Beethoven,90,ASAP_Piano_Sonatas_16-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/16-1/LuoJ03M.wav,{ASAP}/Beethoven/Piano_Sonatas/16-1/LuoJ03M.mid,{ASAP}/Beethoven/Piano_Sonatas/16-1/midi_score.mid,subset_R/Beethoven/90_ASAP_Piano_Sonatas_16-1,R_224_ASAP.wav,R_224_ASAP.mid,ASAP_16-1.mid,training
R_225,Beethoven,90,ASAP_Piano_Sonatas_16-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/16-1/Woo05M.wav,{ASAP}/Beethoven/Piano_Sonatas/16-1/Woo05M.mid,{ASAP}/Beethoven/Piano_Sonatas/16-1/midi_score.mid,subset_R/Beethoven/90_ASAP_Piano_Sonatas_16-1,R_225_ASAP.wav,R_225_ASAP.mid,ASAP_16-1.mid,training
R_226,Beethoven,91,ASAP_Piano_Sonatas_16-2,ASAP,{ASAP}/Beethoven/Piano_Sonatas/16-2/LuoJ04M.wav,{ASAP}/Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,{ASAP}/Beethoven/Piano_Sonatas/16-2/midi_score.mid,subset_R/Beethoven/91_ASAP_Piano_Sonatas_16-2,R_226_ASAP.wav,R_226_ASAP.mid,ASAP_16-2.mid,validation
R_227,Beethoven,92,ASAP_Piano_Sonatas_17-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-1/KaszoS09M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-1/KaszoS09M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-1/midi_score.mid,subset_R/Beethoven/92_ASAP_Piano_Sonatas_17-1,R_227_ASAP.wav,R_227_ASAP.mid,ASAP_17-1.mid,testing
R_228,Beethoven,92,ASAP_Piano_Sonatas_17-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,subset_R/Beethoven/92_ASAP_Piano_Sonatas_17-1,R_228_ASAP.wav,R_228_ASAP.mid,ASAP_17-1_no_repeat.mid,testing
R_229,Beethoven,92,ASAP_Piano_Sonatas_17-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,subset_R/Beethoven/92_ASAP_Piano_Sonatas_17-1,R_229_ASAP.wav,R_229_ASAP.mid,ASAP_17-1_no_repeat.mid,testing
R_230,Beethoven,92,ASAP_Piano_Sonatas_17-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,subset_R/Beethoven/92_ASAP_Piano_Sonatas_17-1,R_230_ASAP.wav,R_230_ASAP.mid,ASAP_17-1_no_repeat.mid,testing
R_231,Beethoven,92,ASAP_Piano_Sonatas_17-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,subset_R/Beethoven/92_ASAP_Piano_Sonatas_17-1,R_231_ASAP.wav,R_231_ASAP.mid,ASAP_17-1_no_repeat.mid,testing
R_232,Beethoven,92,ASAP_Piano_Sonatas_17-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,subset_R/Beethoven/92_ASAP_Piano_Sonatas_17-1,R_232_ASAP.wav,R_232_ASAP.mid,ASAP_17-1_no_repeat.mid,testing
R_233,Beethoven,93,ASAP_Piano_Sonatas_17-2,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-2/USHIKI05M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-2/midi_score.mid,subset_R/Beethoven/93_ASAP_Piano_Sonatas_17-2,R_233_ASAP.wav,R_233_ASAP.mid,ASAP_17-2.mid,validation
R_234,Beethoven,94,ASAP_Piano_Sonatas_17-3,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-3/KaszoS11M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-3/KaszoS11M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-3/midi_score.mid,subset_R/Beethoven/94_ASAP_Piano_Sonatas_17-3,R_234_ASAP.wav,R_234_ASAP.mid,ASAP_17-3.mid,training
R_235,Beethoven,94,ASAP_Piano_Sonatas_17-3,ASAP,{ASAP}/Beethoven/Piano_Sonatas/17-3/USHIKI05M.wav,{ASAP}/Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,{ASAP}/Beethoven/Piano_Sonatas/17-3/midi_score.mid,subset_R/Beethoven/94_ASAP_Piano_Sonatas_17-3,R_235_ASAP.wav,R_235_ASAP.mid,ASAP_17-3.mid,training
R_236,Beethoven,95,ASAP_Piano_Sonatas_18-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-1/ChenGuang03M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-1/ChenGuang03M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-1/midi_score.mid,subset_R/Beethoven/95_ASAP_Piano_Sonatas_18-1,R_236_ASAP.wav,R_236_ASAP.mid,ASAP_18-1.mid,training
R_237,Beethoven,95,ASAP_Piano_Sonatas_18-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-1/KOLESO06M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-1/midi_score.mid,subset_R/Beethoven/95_ASAP_Piano_Sonatas_18-1,R_237_ASAP.wav,R_237_ASAP.mid,ASAP_18-1.mid,training
R_238,Beethoven,95,ASAP_Piano_Sonatas_18-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-1/LeungR02M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-1/midi_score.mid,subset_R/Beethoven/95_ASAP_Piano_Sonatas_18-1,R_238_ASAP.wav,R_238_ASAP.mid,ASAP_18-1.mid,training
R_239,Beethoven,95,ASAP_Piano_Sonatas_18-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-1/Levitsky05M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-1/midi_score.mid,subset_R/Beethoven/95_ASAP_Piano_Sonatas_18-1,R_239_ASAP.wav,R_239_ASAP.mid,ASAP_18-1.mid,training
R_240,Beethoven,95,ASAP_Piano_Sonatas_18-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-1/ZhangH05M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-1/midi_score.mid,subset_R/Beethoven/95_ASAP_Piano_Sonatas_18-1,R_240_ASAP.wav,R_240_ASAP.mid,ASAP_18-1.mid,training
R_241,Beethoven,98,ASAP_Piano_Sonatas_18-4,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-4/ChenGuang06M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-4/midi_score.mid,subset_R/Beethoven/98_ASAP_Piano_Sonatas_18-4,R_241_ASAP.wav,R_241_ASAP.mid,ASAP_18-4.mid,validation
R_242,Beethoven,98,ASAP_Piano_Sonatas_18-4,ASAP,{ASAP}/Beethoven/Piano_Sonatas/18-4/KOLESO06M.wav,{ASAP}/Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,{ASAP}/Beethoven/Piano_Sonatas/18-4/midi_score.mid,subset_R/Beethoven/98_ASAP_Piano_Sonatas_18-4,R_242_ASAP.wav,R_242_ASAP.mid,ASAP_18-4.mid,validation
R_243,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_243_ASAP.wav,R_243_ASAP.mid,ASAP_21-1.mid,testing
R_244,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1/Sekino05M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1/Sekino05M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_244_ASAP.wav,R_244_ASAP.mid,ASAP_21-1.mid,testing
R_245,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_245_ASAP.wav,R_245_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_246,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_246_ASAP.wav,R_246_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_247,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_247_ASAP.wav,R_247_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_248,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_248_ASAP.wav,R_248_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_249,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_249_ASAP.wav,R_249_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_250,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_250_ASAP.wav,R_250_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_251,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_251_ASAP.wav,R_251_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_252,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_252_ASAP.wav,R_252_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
R_253,Beethoven,100,ASAP_Piano_Sonatas_21-1,ASAP,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M.wav,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M.mid,{ASAP}/Beethoven/Piano_Sonatas/21-1_no_repeat/midi_score.mid,subset_R/Beethoven/100_ASAP_Piano_Sonatas_21-1,R_253_ASAP.wav,R_253_ASAP.mid,ASAP_21-1_no_repeat.mid,testing
