performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,folder,performance_audio,performance_MIDI,MIDI_score,split
S_1135,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Dossin07.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1135_Kontakt.wav,S_1135_ASAP.mid,ASAP_Toccata.mid,training
S_1136,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Fab13.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1136_Kontakt.wav,S_1136_ASAP.mid,ASAP_Toccata.mid,training
S_1137,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Guo04.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1137_Kontakt.wav,S_1137_ASAP.mid,ASAP_Toccata.mid,training
S_1138,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Kociuban16.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1138_Kontakt.wav,S_1138_ASAP.mid,ASAP_Toccata.mid,training
S_1139,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Lin06.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1139_Kontakt.wav,S_1139_ASAP.mid,ASAP_Toccata.mid,training
S_1140,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Song04.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1140_Kontakt.wav,S_1140_ASAP.mid,ASAP_Toccata.mid,training
S_1141,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Teo05.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,subset_S/Prokofiev/395_ASAP_Toccata,S_1141_Kontakt.wav,S_1141_ASAP.mid,ASAP_Toccata.mid,training
S_1142,Rachmaninoff,399,ASAP_Preludes_op_23_4,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_23/4/ChenGuang12M.mid,{ASAP}/Rachmaninoff/Preludes_op_23/4/midi_score.mid,subset_S/Rachmaninoff/399_ASAP_Preludes_op_23_4,S_1142_Kontakt.wav,S_1142_ASAP.mid,ASAP_4.mid,training
S_1143,Rachmaninoff,399,ASAP_Preludes_op_23_4,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_23/4/MorozovS09.mid,{ASAP}/Rachmaninoff/Preludes_op_23/4/midi_score.mid,subset_S/Rachmaninoff/399_ASAP_Preludes_op_23_4,S_1143_Kontakt.wav,S_1143_ASAP.mid,ASAP_4.mid,training
S_1144,Rachmaninoff,399,ASAP_Preludes_op_23_4,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_23/4/WuuE07M.mid,{ASAP}/Rachmaninoff/Preludes_op_23/4/midi_score.mid,subset_S/Rachmaninoff/399_ASAP_Preludes_op_23_4,S_1144_Kontakt.wav,S_1144_ASAP.mid,ASAP_4.mid,training
S_1145,Rachmaninoff,401,ASAP_Preludes_op_23_6,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_23/6/Nikiforov14M.mid,{ASAP}/Rachmaninoff/Preludes_op_23/6/midi_score.mid,subset_S/Rachmaninoff/401_ASAP_Preludes_op_23_6,S_1145_Kontakt.wav,S_1145_ASAP.mid,ASAP_6.mid,training
S_1146,Rachmaninoff,404,ASAP_Preludes_op_32_10,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_32/10/FONG08.mid,{ASAP}/Rachmaninoff/Preludes_op_32/10/midi_score.mid,subset_S/Rachmaninoff/404_ASAP_Preludes_op_32_10,S_1146_Kontakt.wav,S_1146_ASAP.mid,ASAP_10.mid,training
S_1147,Rachmaninoff,404,ASAP_Preludes_op_32_10,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_32/10/Floril03.mid,{ASAP}/Rachmaninoff/Preludes_op_32/10/midi_score.mid,subset_S/Rachmaninoff/404_ASAP_Preludes_op_32_10,S_1147_Kontakt.wav,S_1147_ASAP.mid,ASAP_10.mid,training
S_1148,Rachmaninoff,406,ASAP_Preludes_op_32_5,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_32/5/KorchinskayaKogan03.mid,{ASAP}/Rachmaninoff/Preludes_op_32/5/midi_score.mid,subset_S/Rachmaninoff/406_ASAP_Preludes_op_32_5,S_1148_Kontakt.wav,S_1148_ASAP.mid,ASAP_5.mid,training
S_1149,Rachmaninoff,406,ASAP_Preludes_op_32_5,ASAP,,{ASAP}/Rachmaninoff/Preludes_op_32/5/Namirovsky06M.mid,{ASAP}/Rachmaninoff/Preludes_op_32/5/midi_score.mid,subset_S/Rachmaninoff/406_ASAP_Preludes_op_32_5,S_1149_Kontakt.wav,S_1149_ASAP.mid,ASAP_5.mid,training
S_1150,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/Albright01.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1150_Kontakt.wav,S_1150_ASAP.mid,ASAP_1_Ondine.mid,training
S_1151,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/GarritsonL05.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1151_Kontakt.wav,S_1151_ASAP.mid,ASAP_1_Ondine.mid,training
S_1152,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/KharselM09.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1152_Kontakt.wav,S_1152_ASAP.mid,ASAP_1_Ondine.mid,training
S_1153,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/KotysV11.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1153_Kontakt.wav,S_1153_ASAP.mid,ASAP_1_Ondine.mid,training
S_1154,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/Ladid03.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1154_Kontakt.wav,S_1154_ASAP.mid,ASAP_1_Ondine.mid,training
S_1155,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/LiYZ08.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1155_Kontakt.wav,S_1155_ASAP.mid,ASAP_1_Ondine.mid,training
S_1156,Ravel,411,ASAP_Gaspard_de_la_Nuit_1_Ondine,ASAP,,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/WangY09.mid,{ASAP}/Ravel/Gaspard_de_la_Nuit/1_Ondine/midi_score.mid,subset_S/Ravel/411_ASAP_Gaspard_de_la_Nuit_1_Ondine,S_1156_Kontakt.wav,S_1156_ASAP.mid,ASAP_1_Ondine.mid,training
S_1157,Ravel,415,ASAP_Miroirs_3_Une_Barque,ASAP,,{ASAP}/Ravel/Miroirs/3_Une_Barque/DupreeF20.mid,{ASAP}/Ravel/Miroirs/3_Une_Barque/midi_score.mid,subset_S/Ravel/415_ASAP_Miroirs_3_Une_Barque,S_1157_Kontakt.wav,S_1157_ASAP.mid,ASAP_3_Une_Barque.mid,validation
S_1158,Ravel,415,ASAP_Miroirs_3_Une_Barque,ASAP,,{ASAP}/Ravel/Miroirs/3_Une_Barque/KimHJ08.mid,{ASAP}/Ravel/Miroirs/3_Une_Barque/midi_score.mid,subset_S/Ravel/415_ASAP_Miroirs_3_Une_Barque,S_1158_Kontakt.wav,S_1158_ASAP.mid,ASAP_3_Une_Barque.mid,validation
S_1159,Ravel,415,ASAP_Miroirs_3_Une_Barque,ASAP,,{ASAP}/Ravel/Miroirs/3_Une_Barque/ShevchenkoO07.mid,{ASAP}/Ravel/Miroirs/3_Une_Barque/midi_score.mid,subset_S/Ravel/415_ASAP_Miroirs_3_Une_Barque,S_1159_Kontakt.wav,S_1159_ASAP.mid,ASAP_3_Une_Barque.mid,validation
S_1160,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/CHOE02.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1160_Kontakt.wav,S_1160_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1161,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/Chan02.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1161_Kontakt.wav,S_1161_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1162,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/DupreeF21.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1162_Kontakt.wav,S_1162_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1163,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/HUAN_J07.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1163_Kontakt.wav,S_1163_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1164,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/KimHJ09.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1164_Kontakt.wav,S_1164_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1165,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/LeeN11.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1165_Kontakt.wav,S_1165_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1166,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/Shamray04.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1166_Kontakt.wav,S_1166_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1167,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/Shamray08.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1167_Kontakt.wav,S_1167_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1168,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/ShevchenkoO08.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1168_Kontakt.wav,S_1168_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1169,Ravel,416,ASAP_Miroirs_4_Alborada_del_gracioso,ASAP,,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/Zhdanov09.mid,{ASAP}/Ravel/Miroirs/4_Alborada_del_gracioso/midi_score.mid,subset_S/Ravel/416_ASAP_Miroirs_4_Alborada_del_gracioso,S_1169_Kontakt.wav,S_1169_ASAP.mid,ASAP_4_Alborada_del_gracioso.mid,training
S_1170,Ravel,417,ASAP_Pavane,ASAP,,{ASAP}/Ravel/Pavane/ChenS03.mid,{ASAP}/Ravel/Pavane/midi_score.mid,subset_S/Ravel/417_ASAP_Pavane,S_1170_Kontakt.wav,S_1170_ASAP.mid,ASAP_Pavane.mid,training
S_1171,Ravel,417,ASAP_Pavane,ASAP,,{ASAP}/Ravel/Pavane/Zhdanov08.mid,{ASAP}/Ravel/Pavane/midi_score.mid,subset_S/Ravel/417_ASAP_Pavane,S_1171_Kontakt.wav,S_1171_ASAP.mid,ASAP_Pavane.mid,training
S_1172,Schubert,418,ASAP_Impromptu_op.90_D.899_1,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/1/Duepree08M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/1/midi_score.mid,subset_S/Schubert/418_ASAP_Impromptu_op.90_D.899_1,S_1172_Kontakt.wav,S_1172_ASAP.mid,ASAP_1.mid,testing
S_1173,Schubert,418,ASAP_Impromptu_op.90_D.899_1,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/1/Jin05M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/1/midi_score.mid,subset_S/Schubert/418_ASAP_Impromptu_op.90_D.899_1,S_1173_Kontakt.wav,S_1173_ASAP.mid,ASAP_1.mid,testing
S_1174,Schubert,418,ASAP_Impromptu_op.90_D.899_1,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/1/Sun03.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/1/midi_score.mid,subset_S/Schubert/418_ASAP_Impromptu_op.90_D.899_1,S_1174_Kontakt.wav,S_1174_ASAP.mid,ASAP_1.mid,testing
S_1175,Schubert,418,ASAP_Impromptu_op.90_D.899_1,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/1/Teo06M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/1/midi_score.mid,subset_S/Schubert/418_ASAP_Impromptu_op.90_D.899_1,S_1175_Kontakt.wav,S_1175_ASAP.mid,ASAP_1.mid,testing
S_1176,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/Denisova11M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1176_Kontakt.wav,S_1176_ASAP.mid,ASAP_2.mid,training
S_1177,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/Dossin03.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1177_Kontakt.wav,S_1177_ASAP.mid,ASAP_2.mid,training
S_1178,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/FaB06M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1178_Kontakt.wav,S_1178_ASAP.mid,ASAP_2.mid,training
S_1179,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/HuNY06M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1179_Kontakt.wav,S_1179_ASAP.mid,ASAP_2.mid,training
S_1180,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/KaiRuiR05M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1180_Kontakt.wav,S_1180_ASAP.mid,ASAP_2.mid,training
S_1181,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/Levitsky09M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1181_Kontakt.wav,S_1181_ASAP.mid,ASAP_2.mid,training
S_1182,Schubert,419,ASAP_Impromptu_op.90_D.899_2,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/2/Nikiforov09M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/2/midi_score.mid,subset_S/Schubert/419_ASAP_Impromptu_op.90_D.899_2,S_1182_Kontakt.wav,S_1182_ASAP.mid,ASAP_2.mid,training
S_1183,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/Hou06M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1183_Kontakt.wav,S_1183_ASAP.mid,ASAP_3.mid,validation
S_1184,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/JeonH06M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1184_Kontakt.wav,S_1184_ASAP.mid,ASAP_3.mid,validation
S_1185,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/Ko08M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1185_Kontakt.wav,S_1185_ASAP.mid,ASAP_3.mid,validation
S_1186,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/Kociuban10M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1186_Kontakt.wav,S_1186_ASAP.mid,ASAP_3.mid,validation
S_1187,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/LEE_K04M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1187_Kontakt.wav,S_1187_ASAP.mid,ASAP_3.mid,validation
S_1188,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/LeeSH08M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1188_Kontakt.wav,S_1188_ASAP.mid,ASAP_3.mid,validation
S_1189,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/Mizumoto07M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1189_Kontakt.wav,S_1189_ASAP.mid,ASAP_3.mid,validation
S_1190,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/Sham06.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1190_Kontakt.wav,S_1190_ASAP.mid,ASAP_3.mid,validation
S_1191,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/Woo10M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1191_Kontakt.wav,S_1191_ASAP.mid,ASAP_3.mid,validation
S_1192,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/WuuE10M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1192_Kontakt.wav,S_1192_ASAP.mid,ASAP_3.mid,validation
S_1193,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/ZhangW07M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1193_Kontakt.wav,S_1193_ASAP.mid,ASAP_3.mid,validation
S_1194,Schubert,420,ASAP_Impromptu_op.90_D.899_3,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/3/ZhaoK10M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/3/midi_score.mid,subset_S/Schubert/420_ASAP_Impromptu_op.90_D.899_3,S_1194_Kontakt.wav,S_1194_ASAP.mid,ASAP_3.mid,validation
S_1195,Schubert,421,ASAP_Impromptu_op.90_D.899_4,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/4/Dossin04.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/4/midi_score.mid,subset_S/Schubert/421_ASAP_Impromptu_op.90_D.899_4,S_1195_Kontakt.wav,S_1195_ASAP.mid,ASAP_4.mid,training
S_1196,Schubert,421,ASAP_Impromptu_op.90_D.899_4,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/Huang10M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/midi_score.mid,subset_S/Schubert/421_ASAP_Impromptu_op.90_D.899_4,S_1196_Kontakt.wav,S_1196_ASAP.mid,ASAP_4_no_repeat.mid,training
S_1197,Schubert,421,ASAP_Impromptu_op.90_D.899_4,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/Lin11M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/midi_score.mid,subset_S/Schubert/421_ASAP_Impromptu_op.90_D.899_4,S_1197_Kontakt.wav,S_1197_ASAP.mid,ASAP_4_no_repeat.mid,training
S_1198,Schubert,421,ASAP_Impromptu_op.90_D.899_4,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/LuoJ09M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/midi_score.mid,subset_S/Schubert/421_ASAP_Impromptu_op.90_D.899_4,S_1198_Kontakt.wav,S_1198_ASAP.mid,ASAP_4_no_repeat.mid,training
S_1199,Schubert,421,ASAP_Impromptu_op.90_D.899_4,ASAP,,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/WongWY08M.mid,{ASAP}/Schubert/Impromptu_op.90_D.899/4_no_repeat/midi_score.mid,subset_S/Schubert/421_ASAP_Impromptu_op.90_D.899_4,S_1199_Kontakt.wav,S_1199_ASAP.mid,ASAP_4_no_repeat.mid,training
S_1200,Schubert,422,ASAP_Impromptu_op142_1,ASAP,,{ASAP}/Schubert/Impromptu_op142/1/Kleisen02.mid,{ASAP}/Schubert/Impromptu_op142/1/midi_score.mid,subset_S/Schubert/422_ASAP_Impromptu_op142_1,S_1200_Kontakt.wav,S_1200_ASAP.mid,ASAP_1.mid,training
S_1201,Schubert,422,ASAP_Impromptu_op142_1,ASAP,,{ASAP}/Schubert/Impromptu_op142/1/Kleisen10M.mid,{ASAP}/Schubert/Impromptu_op142/1/midi_score.mid,subset_S/Schubert/422_ASAP_Impromptu_op142_1,S_1201_Kontakt.wav,S_1201_ASAP.mid,ASAP_1.mid,training
S_1202,Schubert,422,ASAP_Impromptu_op142_1,ASAP,,{ASAP}/Schubert/Impromptu_op142/1/Lisiecki10M.mid,{ASAP}/Schubert/Impromptu_op142/1/midi_score.mid,subset_S/Schubert/422_ASAP_Impromptu_op142_1,S_1202_Kontakt.wav,S_1202_ASAP.mid,ASAP_1.mid,training
S_1203,Schubert,422,ASAP_Impromptu_op142_1,ASAP,,{ASAP}/Schubert/Impromptu_op142/1/Ozaki07M.mid,{ASAP}/Schubert/Impromptu_op142/1/midi_score.mid,subset_S/Schubert/422_ASAP_Impromptu_op142_1,S_1203_Kontakt.wav,S_1203_ASAP.mid,ASAP_1.mid,training
S_1204,Schubert,424,ASAP_Impromptu_op142_3,ASAP,,{ASAP}/Schubert/Impromptu_op142/3/Cui04.mid,{ASAP}/Schubert/Impromptu_op142/3/midi_score.mid,subset_S/Schubert/424_ASAP_Impromptu_op142_3,S_1204_Kontakt.wav,S_1204_ASAP.mid,ASAP_3.mid,testing
S_1205,Schubert,424,ASAP_Impromptu_op142_3,ASAP,,{ASAP}/Schubert/Impromptu_op142/3/Lin05.mid,{ASAP}/Schubert/Impromptu_op142/3/midi_score.mid,subset_S/Schubert/424_ASAP_Impromptu_op142_3,S_1205_Kontakt.wav,S_1205_ASAP.mid,ASAP_3.mid,testing
S_1206,Schubert,424,ASAP_Impromptu_op142_3,ASAP,,{ASAP}/Schubert/Impromptu_op142/3/Richardson07M.mid,{ASAP}/Schubert/Impromptu_op142/3/midi_score.mid,subset_S/Schubert/424_ASAP_Impromptu_op142_3,S_1206_Kontakt.wav,S_1206_ASAP.mid,ASAP_3.mid,testing
S_1207,Schubert,424,ASAP_Impromptu_op142_3,ASAP,,{ASAP}/Schubert/Impromptu_op142/3/RichardsonC06M.mid,{ASAP}/Schubert/Impromptu_op142/3/midi_score.mid,subset_S/Schubert/424_ASAP_Impromptu_op142_3,S_1207_Kontakt.wav,S_1207_ASAP.mid,ASAP_3.mid,testing
S_1208,Schubert,424,ASAP_Impromptu_op142_3,ASAP,,{ASAP}/Schubert/Impromptu_op142/3/SunY08M.mid,{ASAP}/Schubert/Impromptu_op142/3/midi_score.mid,subset_S/Schubert/424_ASAP_Impromptu_op142_3,S_1208_Kontakt.wav,S_1208_ASAP.mid,ASAP_3.mid,testing
S_1209,Schubert,424,ASAP_Impromptu_op142_3,ASAP,,{ASAP}/Schubert/Impromptu_op142/3/Tuncali02.mid,{ASAP}/Schubert/Impromptu_op142/3/midi_score.mid,subset_S/Schubert/424_ASAP_Impromptu_op142_3,S_1209_Kontakt.wav,S_1209_ASAP.mid,ASAP_3.mid,testing
